INDUSTRY,YEAR,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,INCOME,GENDER,ZIPCODE
3013.0,2015.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,,8.0,10.0,,26.0,3.0,0.0,1.0,,,,,5.0,1.0,65248
3013.0,2015.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,1.0,10.0,9.0,5.0,,66.0,2.0,0.0,1.0,,,,,4.0,1.0,27545
3013.0,2015.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,10.0,10.0,0.0,,10.0,5.0,,55.0,2.0,0.0,1.0,,,,,1.0,2.0,34436
3013.0,2015.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,1.0,10.0,8.0,26.0,,60.0,2.0,0.0,1.0,,,,,6.0,2.0,30114
3013.0,2015.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,62.0,2.0,0.0,1.0,,,,,4.0,2.0,19053
3013.0,2015.0,10.0,8.0,9.0,10.0,10.0,8.0,9.0,10.0,8.0,8.0,10.0,0.0,,9.0,25.0,,66.0,3.0,0.0,1.0,,,,,4.0,1.0,37058
3013.0,2015.0,10.0,10.0,8.0,10.0,10.0,6.0,10.0,10.0,10.0,7.0,9.0,1.0,9.0,10.0,25.0,,55.0,1.0,0.0,1.0,,,,,1.0,2.0,76901
3013.0,2015.0,7.0,6.0,8.0,9.0,8.0,9.0,9.0,6.0,7.0,5.0,7.0,0.0,,10.0,,,86.0,5.0,0.0,1.0,,,,,7.0,1.0,29928
3013.0,2015.0,7.0,7.0,,8.0,10.0,5.0,10.0,6.0,9.0,5.0,8.0,0.0,,9.0,101.0,,68.0,5.0,0.0,1.0,,,,,2.0,2.0,29073
3013.0,2015.0,9.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,8.0,7.0,8.0,0.0,,8.0,,,57.0,2.0,0.0,1.0,,,,,2.0,1.0,45429
3013.0,2015.0,9.0,9.0,9.0,8.0,9.0,6.0,9.0,9.0,4.0,9.0,10.0,0.0,,10.0,,,67.0,4.0,0.0,1.0,,,,,7.0,1.0,63367
3013.0,2015.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,5.0,,53.0,4.0,0.0,1.0,,,,,1.0,1.0,60563
3013.0,2015.0,8.0,7.0,7.0,10.0,10.0,10.0,8.0,7.0,8.0,8.0,8.0,0.0,,8.0,26.0,,70.0,2.0,0.0,1.0,,,,,2.0,2.0,80814
3013.0,2015.0,9.0,6.0,7.0,4.0,7.0,5.0,8.0,9.0,8.0,8.0,8.0,0.0,,10.0,10.0,,28.0,3.0,0.0,4.0,,,,,5.0,1.0,95121
3013.0,2015.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,20.0,2.0,0.0,1.0,,,,,,1.0,52245
3013.0,2015.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,0.0,,9.0,26.0,,55.0,2.0,0.0,1.0,,,,,1.0,2.0,92683
3013.0,2015.0,9.0,8.0,9.0,8.0,10.0,7.0,9.0,9.0,9.0,10.0,10.0,1.0,8.0,10.0,26.0,,39.0,4.0,1.0,1.0,,,,,4.0,2.0,06902
3013.0,2015.0,8.0,7.0,5.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,5.0,0.0,,8.0,,,46.0,3.0,0.0,1.0,,,,,2.0,2.0,64503
3013.0,2015.0,9.0,5.0,7.0,10.0,10.0,10.0,9.0,9.0,10.0,8.0,8.0,0.0,,10.0,,,71.0,3.0,0.0,1.0,,,,,5.0,1.0,85298
3013.0,2015.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,49.0,3.0,0.0,2.0,,,,,1.0,1.0,36301
3013.0,2015.0,8.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,1.0,10.0,10.0,,,56.0,2.0,0.0,1.0,,,,,4.0,2.0,32548
3013.0,2015.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,57.0,2.0,0.0,1.0,,,,,2.0,1.0,16125
3013.0,2015.0,8.0,6.0,8.0,9.0,8.0,5.0,9.0,8.0,9.0,7.0,9.0,0.0,,9.0,26.0,,63.0,3.0,0.0,4.0,,,,,7.0,2.0,07607
3013.0,2015.0,9.0,9.0,9.0,8.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,10.0,10.0,25.0,,46.0,3.0,0.0,1.0,,,,,5.0,2.0,85024
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,79.0,3.0,0.0,1.0,,,,,3.0,2.0,98908
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,53.0,5.0,0.0,1.0,,,,,7.0,1.0,68781
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,51.0,3.0,0.0,1.0,,,,,4.0,2.0,38317
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,63.0,5.0,0.0,1.0,,,,,5.0,1.0,34655
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,101.0,,47.0,2.0,0.0,1.0,,,,,5.0,2.0,41537
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,63.0,3.0,0.0,1.0,,,,,1.0,2.0,10301
3013.0,2015.0,5.0,2.0,7.0,10.0,1.0,10.0,6.0,2.0,2.0,1.0,1.0,0.0,,10.0,,,75.0,3.0,0.0,1.0,,,,,,1.0,02919
3013.0,2015.0,10.0,10.0,9.0,8.0,8.0,3.0,9.0,9.0,9.0,10.0,10.0,0.0,,9.0,20.0,,33.0,4.0,0.0,1.0,,,,,5.0,1.0,45804
3013.0,2015.0,10.0,10.0,10.0,10.0,8.0,6.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,42.0,2.0,0.0,2.0,,,,,1.0,2.0,92377
3013.0,2015.0,10.0,10.0,10.0,8.0,10.0,7.0,9.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,38.0,2.0,0.0,1.0,3.0,6.0,,,2.0,2.0,62272
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,55.0,2.0,0.0,2.0,,,,,2.0,2.0,08618
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,0.0,,10.0,0.0,,60.0,2.0,0.0,1.0,,,,,1.0,1.0,85705
3013.0,2015.0,10.0,4.0,5.0,10.0,10.0,10.0,10.0,4.0,4.0,10.0,8.0,1.0,10.0,10.0,101.0,,44.0,3.0,0.0,1.0,,,,,1.0,2.0,41011
3013.0,2015.0,9.0,9.0,8.0,9.0,8.0,9.0,10.0,9.0,10.0,9.0,9.0,0.0,,10.0,101.0,,47.0,1.0,0.0,1.0,,,,,3.0,2.0,28001
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,101.0,,30.0,2.0,0.0,4.0,,,,,1.0,1.0,75002
3013.0,2015.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,25.0,,59.0,2.0,0.0,1.0,,,,,1.0,2.0,49251
3013.0,2015.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,10.0,101.0,,36.0,3.0,0.0,1.0,,,,,1.0,2.0,51501
3013.0,2015.0,10.0,10.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,62.0,1.0,0.0,1.0,,,,,2.0,2.0,02893
3013.0,2015.0,10.0,10.0,10.0,8.0,7.0,4.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,63.0,3.0,0.0,3.0,6.0,,,,4.0,2.0,76905
3013.0,2015.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,0.0,,10.0,20.0,,63.0,3.0,0.0,1.0,,,,,5.0,2.0,18201
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,66.0,5.0,0.0,1.0,,,,,7.0,1.0,07940
3013.0,2015.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,9.0,25.0,,48.0,3.0,0.0,1.0,,,,,7.0,1.0,28115
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,101.0,,34.0,3.0,0.0,1.0,,,,,5.0,2.0,12010
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,2.0,,67.0,4.0,0.0,1.0,,,,,5.0,1.0,85023
3013.0,2015.0,10.0,10.0,10.0,6.0,9.0,6.0,9.0,9.0,9.0,10.0,10.0,0.0,,10.0,26.0,,51.0,4.0,0.0,4.0,,,,,6.0,2.0,97003
3013.0,2015.0,9.0,7.0,,10.0,10.0,10.0,9.0,10.0,9.0,7.0,7.0,1.0,10.0,9.0,10.0,,54.0,4.0,0.0,1.0,,,,,,1.0,40601
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,48.0,4.0,0.0,2.0,,,,,7.0,1.0,60623
3013.0,2015.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,10.0,1.0,,26.0,61.0,5.0,0.0,1.0,,,,,6.0,2.0,92886
3013.0,2015.0,7.0,6.0,4.0,5.0,6.0,6.0,1.0,6.0,1.0,8.0,8.0,1.0,8.0,8.0,,,56.0,2.0,0.0,2.0,,,,,1.0,2.0,31404
3013.0,2015.0,5.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,2.0,4.0,0.0,,9.0,,,66.0,3.0,0.0,1.0,,,,,7.0,2.0,95118
3013.0,2015.0,1.0,2.0,2.0,7.0,3.0,,4.0,2.0,2.0,,,1.0,,,,,21.0,2.0,0.0,1.0,,,,,,1.0,39110
3013.0,2015.0,5.0,3.0,4.0,10.0,9.0,10.0,7.0,5.0,5.0,3.0,3.0,1.0,,1.0,,,38.0,3.0,0.0,1.0,,,,,1.0,2.0,14043
3013.0,2015.0,4.0,4.0,5.0,,7.0,8.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,,,,42.0,3.0,0.0,1.0,,,,,1.0,1.0,14207
3013.0,2015.0,4.0,3.0,2.0,8.0,8.0,8.0,5.0,4.0,5.0,2.0,5.0,1.0,,3.0,,26.0,46.0,4.0,0.0,1.0,,,,,7.0,1.0,55304
3013.0,2015.0,5.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,,,6.0,,,18.0,2.0,1.0,6.0,,,,,3.0,2.0,27979
3013.0,2015.0,6.0,7.0,7.0,9.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,,,7.0,,,55.0,3.0,0.0,2.0,,,,,4.0,1.0,64093
3013.0,2015.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,,,,44.0,2.0,0.0,1.0,,,,,1.0,1.0,72501
3013.0,2015.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,,,9.0,0.0,,32.0,4.0,0.0,1.0,,,,,4.0,2.0,15834
3013.0,2015.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,7.0,7.0,0.0,,7.0,10.0,,46.0,3.0,0.0,1.0,,,,,7.0,1.0,53090
3013.0,2015.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,5.0,,1.0,53.0,2.0,0.0,1.0,,,,,7.0,2.0,37620
3013.0,2015.0,5.0,5.0,4.0,8.0,8.0,8.0,5.0,7.0,7.0,5.0,5.0,,,5.0,,26.0,34.0,4.0,0.0,1.0,,,,,1.0,1.0,85253
3013.0,2015.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,3.0,,,24.0,5.0,0.0,1.0,,,,,5.0,2.0,50327
3013.0,2015.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,,,7.0,13.0,,37.0,5.0,0.0,1.0,2.0,,,,5.0,1.0,52241
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,,,52.0,3.0,0.0,1.0,,,,,4.0,2.0,34667
3013.0,2015.0,7.0,7.0,7.0,4.0,7.0,4.0,7.0,7.0,7.0,8.0,7.0,,,7.0,,,20.0,2.0,,3.0,,,,,4.0,,
3013.0,2015.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,0.0,,7.0,,,45.0,3.0,0.0,1.0,,,,,7.0,1.0,01803
3013.0,2015.0,9.0,6.0,,9.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,67.0,3.0,0.0,1.0,,,,,,2.0,30075
3013.0,2015.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,,9.0,10.0,0.0,,10.0,,,79.0,3.0,0.0,1.0,,,,,1.0,2.0,80538
3013.0,2015.0,7.0,6.0,6.0,10.0,10.0,10.0,7.0,7.0,3.0,5.0,6.0,,,8.0,,,58.0,2.0,0.0,1.0,,,,,,2.0,85224
3013.0,2015.0,4.0,3.0,5.0,5.0,4.0,6.0,6.0,4.0,5.0,5.0,7.0,1.0,1.0,6.0,15.0,,24.0,1.0,1.0,1.0,3.0,4.0,6.0,,4.0,2.0,48340
3013.0,2015.0,8.0,8.0,9.0,8.0,,,9.0,8.0,8.0,8.0,8.0,1.0,10.0,9.0,,,37.0,4.0,1.0,1.0,,,,,1.0,1.0,33199
3013.0,2015.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,8.0,,,9.0,,,37.0,3.0,0.0,1.0,,,,,1.0,1.0,12414
3013.0,2015.0,3.0,5.0,7.0,3.0,4.0,3.0,6.0,3.0,2.0,4.0,5.0,0.0,,1.0,,26.0,57.0,3.0,0.0,1.0,,,,,2.0,1.0,35473
3013.0,2015.0,6.0,5.0,6.0,8.0,8.0,8.0,6.0,7.0,5.0,4.0,5.0,1.0,5.0,6.0,,,61.0,5.0,0.0,1.0,,,,,6.0,2.0,62269
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,0.0,,9.0,,,32.0,1.0,0.0,1.0,,,,,2.0,2.0,73533
3013.0,2015.0,4.0,4.0,4.0,5.0,7.0,5.0,4.0,4.0,4.0,4.0,3.0,,,4.0,,26.0,33.0,3.0,0.0,2.0,,,,,6.0,2.0,77584
3013.0,2015.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,0.0,,10.0,,,26.0,4.0,0.0,1.0,,,,,4.0,2.0,34655
3013.0,2015.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,,,5.0,,,49.0,2.0,0.0,4.0,,,,,7.0,2.0,96786
3013.0,2015.0,8.0,7.0,,6.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,0.0,,,,,37.0,3.0,0.0,1.0,,,,,4.0,2.0,99801
3013.0,2015.0,8.0,7.0,6.0,,7.0,,8.0,8.0,8.0,7.0,7.0,0.0,,,,,34.0,5.0,0.0,1.0,,,,,,2.0,30143
3013.0,2015.0,9.0,8.0,9.0,8.0,8.0,7.0,9.0,9.0,9.0,8.0,8.0,0.0,,9.0,,,35.0,4.0,0.0,1.0,,,,,4.0,2.0,74133
3013.0,2015.0,10.0,7.0,7.0,,7.0,,10.0,10.0,10.0,10.0,10.0,0.0,,,,,51.0,3.0,0.0,1.0,,,,,1.0,1.0,44410
3013.0,2015.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,0.0,,7.0,101.0,,49.0,4.0,0.0,1.0,,,,,6.0,1.0,81501
3013.0,2015.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,,101.0,30.0,4.0,0.0,1.0,,,,,3.0,2.0,72903
3013.0,2015.0,9.0,8.0,7.0,6.0,8.0,8.0,9.0,9.0,9.0,5.0,7.0,0.0,,7.0,26.0,,72.0,4.0,0.0,1.0,,,,,4.0,1.0,02893
3013.0,2015.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,,,58.0,3.0,0.0,2.0,,,,,1.0,2.0,30034
3013.0,2015.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,0.0,,9.0,,,51.0,2.0,0.0,1.0,,,,,,2.0,32408
3013.0,2015.0,6.0,5.0,6.0,7.0,5.0,3.0,6.0,6.0,6.0,7.0,7.0,0.0,,5.0,,,20.0,3.0,0.0,1.0,,,,,6.0,2.0,07422
3013.0,2015.0,7.0,5.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,,,0.0,,6.0,,,23.0,4.0,0.0,1.0,,,,,5.0,2.0,16602
3013.0,2015.0,2.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,1.0,2.0,1.0,,101.0,30.0,5.0,0.0,2.0,,,,,6.0,1.0,08043
3013.0,2015.0,9.0,7.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,,,0.0,,8.0,,,69.0,5.0,,1.0,,,,,,1.0,12159
3013.0,2015.0,5.0,5.0,,9.0,5.0,9.0,6.0,5.0,9.0,3.0,4.0,0.0,,6.0,5.0,,43.0,4.0,0.0,4.0,,,,,7.0,1.0,96816
3013.0,2015.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,,2.0,,26.0,45.0,2.0,0.0,1.0,,,,,4.0,1.0,63017
3013.0,2015.0,6.0,,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,,,,,,,68.0,3.0,0.0,4.0,,,,,,2.0,96766
3013.0,2015.0,5.0,8.0,4.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,,0.0,,7.0,26.0,,33.0,5.0,,2.0,,,,,5.0,1.0,
3013.0,2015.0,2.0,2.0,2.0,8.0,8.0,7.0,4.0,4.0,4.0,2.0,2.0,0.0,,2.0,,26.0,90.0,2.0,0.0,1.0,,,,,,2.0,85382
3013.0,2015.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,7.0,10.0,,54.0,3.0,0.0,1.0,,,,,6.0,1.0,60655
3013.0,2015.0,8.0,9.0,7.0,8.0,7.0,9.0,8.0,9.0,7.0,,,0.0,,8.0,,,38.0,2.0,0.0,1.0,,,,,3.0,1.0,48423
3013.0,2015.0,9.0,,,,10.0,10.0,10.0,10.0,10.0,7.0,6.0,0.0,,,,,76.0,4.0,0.0,2.0,,,,,,2.0,10463
3013.0,2015.0,8.0,5.0,8.0,10.0,8.0,8.0,10.0,8.0,7.0,7.0,8.0,0.0,,10.0,,,39.0,2.0,0.0,1.0,,,,,3.0,2.0,14224
3013.0,2015.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,7.0,,,39.0,3.0,0.0,1.0,,,,,4.0,1.0,48073
3013.0,2015.0,5.0,3.0,3.0,9.0,7.0,7.0,7.0,6.0,4.0,7.0,8.0,0.0,,5.0,,101.0,24.0,3.0,0.0,1.0,,,,,3.0,1.0,48461
3013.0,2015.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,0.0,,7.0,,,25.0,5.0,1.0,1.0,,,,,2.0,2.0,02035
3013.0,2015.0,7.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,,,,,,45.0,5.0,0.0,,,,,,4.0,2.0,06117
3013.0,2015.0,3.0,2.0,4.0,5.0,3.0,,3.0,4.0,6.0,1.0,4.0,1.0,,1.0,,,41.0,,,,,,,,,1.0,33578
3013.0,2015.0,2.0,1.0,1.0,9.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,,2.0,,,74.0,3.0,0.0,1.0,,,,,2.0,1.0,84741
3013.0,2015.0,4.0,3.0,2.0,9.0,9.0,7.0,4.0,3.0,3.0,5.0,4.0,,,3.0,,101.0,27.0,4.0,0.0,1.0,,,,,,2.0,92708
3013.0,2015.0,7.0,7.0,5.0,8.0,8.0,4.0,7.0,7.0,7.0,6.0,7.0,,,6.0,26.0,,61.0,5.0,0.0,,,,,,,1.0,92373
3013.0,2015.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,0.0,,5.0,,15.0,27.0,5.0,0.0,1.0,,,,,7.0,2.0,85028
3013.0,2015.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,0.0,,4.0,,10.0,37.0,3.0,0.0,1.0,,,,,1.0,2.0,32607
3013.0,2015.0,6.0,3.0,4.0,10.0,10.0,5.0,5.0,8.0,6.0,6.0,7.0,0.0,,5.0,,26.0,33.0,1.0,1.0,3.0,,,,,4.0,2.0,49424
3013.0,2015.0,2.0,8.0,2.0,3.0,4.0,7.0,4.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,,101.0,52.0,3.0,0.0,1.0,,,,,5.0,2.0,96001
3013.0,2015.0,4.0,2.0,2.0,9.0,9.0,10.0,4.0,5.0,6.0,3.0,3.0,1.0,5.0,2.0,,25.0,65.0,3.0,0.0,1.0,,,,,5.0,1.0,19975
3013.0,2015.0,4.0,6.0,7.0,9.0,9.0,9.0,8.0,6.0,7.0,3.0,3.0,0.0,,6.0,26.0,,61.0,5.0,0.0,1.0,,,,,6.0,2.0,15017
3013.0,2015.0,2.0,2.0,2.0,4.0,8.0,9.0,6.0,5.0,2.0,3.0,1.0,1.0,4.0,1.0,,101.0,36.0,4.0,0.0,1.0,,,,,6.0,2.0,55104
3013.0,2015.0,2.0,1.0,3.0,10.0,10.0,10.0,8.0,6.0,1.0,2.0,2.0,1.0,6.0,9.0,0.0,,62.0,5.0,0.0,1.0,,,,,6.0,2.0,15017
3013.0,2015.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,101.0,46.0,2.0,0.0,6.0,,,,,4.0,2.0,02886
3013.0,2015.0,2.0,2.0,2.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,26.0,25.0,1.0,0.0,1.0,,,,,2.0,2.0,84341
3013.0,2015.0,4.0,2.0,4.0,7.0,7.0,9.0,7.0,6.0,7.0,5.0,6.0,1.0,7.0,4.0,,26.0,65.0,5.0,0.0,1.0,,,,,7.0,2.0,55805
3013.0,2015.0,5.0,5.0,2.0,4.0,6.0,1.0,7.0,7.0,4.0,5.0,5.0,1.0,4.0,3.0,,15.0,60.0,4.0,0.0,1.0,,,,,7.0,1.0,11566
3013.0,2015.0,8.0,5.0,6.0,7.0,10.0,6.0,9.0,8.0,4.0,7.0,7.0,1.0,8.0,8.0,5.0,,23.0,4.0,0.0,1.0,,,,,3.0,2.0,90005
3013.0,2015.0,7.0,6.0,4.0,6.0,4.0,3.0,7.0,6.0,7.0,5.0,5.0,1.0,10.0,7.0,15.0,,25.0,4.0,0.0,1.0,,,,,6.0,2.0,55944
3013.0,2015.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,73.0,2.0,0.0,1.0,,,,,1.0,1.0,15533
3013.0,2015.0,1.0,1.0,1.0,4.0,7.0,7.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,26.0,23.0,3.0,0.0,1.0,,,,,4.0,2.0,61073
3013.0,2015.0,7.0,6.0,5.0,9.0,9.0,7.0,9.0,9.0,,6.0,6.0,0.0,,7.0,1.0,,70.0,2.0,0.0,1.0,,,,,4.0,2.0,21093
3013.0,2015.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,2.0,,0.0,66.0,5.0,0.0,1.0,,,,,5.0,1.0,19473
3013.0,2015.0,3.0,3.0,3.0,9.0,9.0,3.0,5.0,5.0,4.0,3.0,3.0,0.0,,5.0,,15.0,50.0,3.0,0.0,1.0,,,,,7.0,2.0,63701
3013.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,101.0,24.0,3.0,0.0,1.0,2.0,,,,4.0,2.0,61606
3013.0,2015.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,,101.0,48.0,3.0,0.0,2.0,,,,,6.0,2.0,60484
3013.0,2015.0,1.0,1.0,1.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,101.0,37.0,4.0,0.0,1.0,,,,,4.0,2.0,84108
3013.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,45.0,4.0,1.0,1.0,,,,,4.0,2.0,11435
3013.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,26.0,45.0,5.0,0.0,1.0,,,,,5.0,1.0,21209
3013.0,2015.0,1.0,1.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,,1.0,,101.0,27.0,3.0,0.0,1.0,,,,,4.0,2.0,98926
3013.0,2015.0,5.0,5.0,4.0,5.0,5.0,8.0,8.0,9.0,9.0,5.0,5.0,1.0,5.0,5.0,,25.0,52.0,5.0,0.0,1.0,,,,,4.0,2.0,54494
3013.0,2015.0,1.0,1.0,1.0,10.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,53.0,3.0,0.0,1.0,,,,,3.0,2.0,75757
3013.0,2015.0,2.0,1.0,1.0,10.0,10.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,26.0,24.0,4.0,0.0,1.0,,,,,3.0,2.0,32216
3013.0,2015.0,1.0,1.0,1.0,8.0,8.0,1.0,7.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,,26.0,59.0,5.0,0.0,1.0,,,,,2.0,2.0,45701
3013.0,2015.0,6.0,4.0,4.0,6.0,9.0,9.0,5.0,3.0,3.0,6.0,5.0,1.0,2.0,2.0,,,62.0,4.0,0.0,1.0,,,,,3.0,2.0,15924
